"event_id,transaction_id,user_id,card_id,merchant_id,merchant_category,mcc,amount,currency,channel,txn_ts,last_txn_ts,distance_km_from_last,time_diff_min,velocity_km_per_min,device_id,device_trust_score,ip_country,merchant_risk_score,base_anomaly_score,model_score,rule_triggered,label,intervention_required,user_response,response_time_sec"
"E4_F800EEFD7771,T000078601,U001234,C0001923,M00672,Dining,5812,1916.86,INR,POS,2026-02-23 09:40:07,2026-02-18 18:50:43,21.857531332902017,6649.4,0.0032871434013447857,D93744092,0.4351845991633221,IN,0.23394331253141826,0.4519962678234577,0.31177187566994063,,normal,0,NA,0"
"E4_3975885C5E1E,T000098300,U003410,C0005302,M00444,Fashion,5651,8660.09,INR,POS,2026-03-17 20:43:59,2026-03-15 19:45:55,758.6641495372921,2938.0666666666666,0.2582188342233982,D87862686,0.8663963724078885,SG,0.3184280019686065,0.5913617911263648,0.3551453774150311,,normal,0,NA,0"
"E4_B9C1DFC51A2C,T000053785,U000060,C0000098,M00542,ATM,6011,13879.97,INR,ATM,2026-01-20 17:26:46,2026-01-06 18:12:43,27.1495332689718,20114.05,0.0013497795455898638,D61994208,0.407392635790156,IN,0.4213644120212749,0.322906343792903,0.34826684344428205,,normal,0,NA,0"
"E4_CD94BCBB5528,T000040284,U000820,C0001296,M00022,Travel,4511,167.19,INR,ATM,2026-01-21 22:26:48,2026-01-20 22:05:47,235.63737050361834,1461.0166666666667,0.16128315020610193,D04811357,0.9589162256599782,DE,0.28418299557600657,0.4050362276865135,0.19698711814834546,,normal,0,NA,0"
"E4_D766B134F2B0,T000112057,U002951,C0004608,M00614,Dining,5812,105.79,INR,POS,2026-01-05 09:06:14,2026-01-02 08:14:06,19.90124602112372,4372.133333333333,0.004551838771566219,D86887696,0.0,GB,0.09173502884650947,0.30853034707522753,0.37778207159724436,,normal,0,NA,0"
"E4_770372282339,T000037048,U004462,C0006899,M00734,Travel,4511,3330.65,INR,POS,2026-03-09 23:32:35,2026-03-06 18:33:27,254.52980318844806,4619.133333333333,0.05510336784428134,D15936187,0.5487599284408475,IN,0.27343634909781656,0.45136373541923314,0.2653890222837216,,normal,0,NA,0"
"E4_AE889BD6E8A7,T000031976,U002764,C0004297,M00077,Grocery,5411,15.81,GBP,QR,2026-01-18 12:00:01,2026-01-13 19:27:40,8013.287822892427,6752.35,1.1867405900008778,D06354468,0.8001801922277461,IN,0.07459121971537734,0.32583192489603213,0.10257221854883983,,normal,0,NA,0"
"E4_01AB24999C6E,T000031671,U001982,C0003085,M00210,Electronics,5732,41946.5,INR,POS,2026-03-22 18:44:27,2026-03-11 13:22:18,7312.726122301024,16162.15,0.45245998349854594,D98440115,0.6359418992361864,GB,0.4188398641249158,0.6266010984404908,0.3659316817100042,,normal,0,NA,0"
"E4_B59BC7B24D2A,T000073852,U002517,C0003910,M00405,Fashion,5651,5382.36,INR,POS,2026-01-09 05:53:57,2026-01-08 21:33:57,7318.940531234017,500.0,14.637881062468034,D92660322,0.5254378870221196,DE,0.3040327586136656,0.49333694384294485,0.4839425079635045,,normal,0,NA,0"
"E4_2109AFEA9868,T000032135,U000075,C0000117,M00500,Fashion,5651,49.08,GBP,QR,2026-03-16 09:36:48,2026-03-13 13:37:39,6718.566057673647,4079.15,1.647050502598249,D52196094,1.0,IN,0.2648855023734522,0.42683811998407406,0.2464941372701777,,normal,0,NA,0"
"E4_B6259826E801,T000051668,U000411,C0000653,M00644,Entertainment,7832,1069.34,INR,ATM,2026-01-27 14:15:58,2026-01-21 07:02:02,253.9183998094615,9073.933333333332,0.027983278086988538,D76289791,0.5028037900257392,GB,0.1042458545945723,0.413514630564072,0.2543775670494779,,normal,0,NA,0"
"E4_A9AA13FE17B7,T000070577,U000690,C0001089,M00475,Electronics,5732,70.55,GBP,QR,2026-03-29 19:36:14,2026-03-25 05:58:15,7310.9574376485025,6577.983333333334,1.1114283918295884,D48949401,0.7428953840383373,GB,0.35685705461776634,0.27913924868034523,0.21034908995872398,,normal,0,NA,0"
"E4_2064917A7D37,T000083276,U004210,C0006512,M00209,ATM,6011,1640.06,INR,POS,2026-02-26 12:35:39,2026-02-21 10:13:34,7300.571915861589,7342.083333333333,0.9943460982956595,D90945920,0.48072098402179264,GB,0.3939722164877044,0.31249481103646615,0.3542144619676679,,normal,0,NA,0"
"E4_1663970BE7E3,T000090494,U004949,C0007653,M00389,Fuel,5541,1435.5,INR,POS,2026-01-27 10:51:35,2026-01-21 20:14:35,6694.8897811319475,8077.0,0.8288832216332732,D01141487,0.8329800578830397,IN,0.41609572783556825,0.2630130626198933,0.2353051554538762,,normal,0,NA,0"
"E4_0DBA39AA94D1,T000109524,U003375,C0005253,M00164,Coffee,5814,8.25,INR,POS,2026-02-19 07:45:42,2026-02-16 17:48:41,8044.11015427682,3717.016666666667,2.1641307735890756,D82579952,0.7968334926652069,SG,0.14423050760574802,0.5121839877260644,0.25686254056055846,,normal,0,NA,0"
"E4_A464FD5DBD69,T000099377,U003031,C0004733,M00325,Dining,5812,9.99,GBP,ATM,2026-02-12 19:44:43,2026-02-11 18:04:33,138.05611934693565,1540.1666666666667,0.0896371297566945,D03662018,0.7081632554894078,US,0.12601899304244363,0.4863107256790768,0.33433876544294094,,normal,0,NA,0"
"E4_34B049C4715D,T000013642,U003789,C0005879,M00597,Travel,4511,30031.66,INR,ATM,2026-03-10 10:26:09,2026-03-05 09:11:49,8161.406880467386,7274.333333333333,1.1219456830592567,D98466747,0.5730637210622478,IN,0.25360676884306316,0.33923473751151906,0.31237940523753877,,normal,0,NA,0"
"E4_E61935F2B7FF,T000038600,U001387,C0002163,M00211,Electronics,5732,21661.41,INR,POS,2026-03-14 13:07:39,2026-03-11 16:27:45,6702.021188883524,4119.9,1.6267436561284314,D32393828,0.6583734396658453,IN,0.23337788848197905,0.28373346139902794,0.2541438048059921,,normal,0,NA,0"
"E4_B977FD136A2D,T000012299,U003406,C0005297,M00774,Electronics,5732,65846.73,INR,POS,2026-03-23 06:38:43,2026-03-14 19:27:04,7471.606787918176,12191.65,0.6128462339320909,D15055620,0.5292502145130444,US,0.3142274892673046,0.5955800170330313,0.3445842147899084,,normal,0,NA,0"
"E4_90B43D2A87E7,T000098080,U003672,C0005691,M00199,Electronics,5732,378.3,GBP,POS,2026-03-04 05:14:08,2026-03-02 10:53:57,1172.2730040349677,2540.1833333333334,0.46149149498460124,D97013674,0.7916740470469054,IN,0.34604802563174375,0.5200114754643131,0.28397356621201664,,normal,0,NA,0"
"E4_541633F7C417,T000096985,U001732,C0002702,M00048,Electronics,5732,486.26,GBP,POS,2026-03-03 07:51:42,2026-02-27 13:49:42,743.9441100642712,5402.0,0.13771642170756593,D98572054,0.8383214760227184,DE,0.44360730656253217,0.25645144868594133,0.23344213410159553,,normal,0,NA,0"
"E4_79C7860B60A6,T000118813,U004621,C0007149,M00494,Electronics,5732,67686.29,INR,POS,2026-01-17 12:27:05,2026-01-10 18:11:37,265.3671791621515,9735.466666666667,0.027257776976500166,D03239843,0.9334162585526877,IN,0.396323001460211,0.6923067165891477,0.36752852155846566,,normal,0,NA,0"
"E4_0A3C6646BB4A,T000113092,U000315,C0000497,M00121,Grocery,5411,2432.89,INR,POS,2026-03-27 21:39:23,2026-03-26 07:15:13,7321.681789752192,2304.1666666666665,3.177583416890644,D78583598,0.9011837999488074,IN,0.1099658682817371,0.2530218578312302,0.23399985671708606,,normal,0,NA,0"
"E4_119520FC1A36,T000095148,U002163,C0003361,M00138,Travel,4511,251.05,GBP,POS,2026-01-08 12:32:37,2026-01-07 21:20:58,1138.1498564293,911.65,1.2484504540440957,D35155071,0.39203778557190505,IN,0.24602773895705407,0.10440032509826935,0.21780624998030934,,normal,0,NA,0"
"E4_6C5BCF2438A1,T000043018,U002303,C0003570,M00522,Coffee,5814,357.72,INR,POS,2026-01-25 11:51:00,2026-01-25 11:48:57,7296.08419413638,2.05,3559.065460554332,D60330258,0.8072464461115277,IN,0.1733804765947887,0.14780938102182917,0.3980343511044083,,normal,0,NA,0"
"E4_2AF0DB14B9A2,T000095066,U003555,C0005512,M00149,Electronics,5732,44594.8,INR,QR,2026-01-05 12:37:30,2026-01-05 11:51:30,8044.608504468064,46.0,174.8827935753927,D20914886,0.7145744627308132,IN,0.43831246047748307,0.6396353113681882,0.6630868578923109,DEVICE_TRUST,fraud,1,TIMEOUT,13"
"E4_67B1E1599C80,T000090153,U001362,C0002125,M00166,Grocery,5411,831.48,INR,POS,2026-01-07 10:09:58,2026-01-02 15:41:53,1167.2356968162692,6868.083333333333,0.1699507184415258,D01431742,0.5940905616230211,US,0.061327478917508546,0.327944699269339,0.16492440932977415,,normal,0,NA,0"
"E4_3C118564B28E,T000036441,U004246,C0006568,M00781,Grocery,5411,20.11,GBP,QR,2026-01-14 10:46:06,2026-01-06 13:19:06,7169.039019768059,11367.0,0.6306887498696278,D56921690,0.7299427284597079,IN,0.09268912795942534,0.17603097716072938,0.08201168831232857,,normal,0,NA,0"
"E4_BE51ED0B0FF6,T000092878,U003316,C0005164,M00746,Coffee,5814,4.22,GBP,POS,2026-02-13 10:08:51,2026-02-10 10:43:52,1193.948789095676,4284.983333333334,0.2786355736340497,D22339243,0.6414972421493873,DE,0.18753015626428213,0.41521485234481975,0.15577077841193054,,normal,0,NA,0"
"E4_756D6F8151BD,T000005138,U004248,C0006570,M00779,Electronics,5732,19692.02,INR,POS,2026-02-05 20:24:53,2026-02-04 08:47:14,7301.0882404291,2137.65,3.4154741142979903,D49252186,0.5637693260163861,SG,0.44829732556251994,0.7086542106343314,0.5236937309015476,,normal,0,NA,0"
"E4_AC53DBB91132,T000057137,U001251,C0001950,M00417,Entertainment,7832,0.38,GBP,POS,2026-02-18 19:59:56,2026-02-17 19:09:41,707.4919239015222,1490.25,0.47474713900454435,D76403367,0.4359836431766662,IN,0.23455593517465087,0.46827136227111266,0.3277796420592914,,normal,0,NA,0"
"E4_7BCAEE1A2E3D,T000005073,U004289,C0006635,M00260,Travel,4511,31513.64,INR,POS,2026-03-10 05:40:44,2026-02-27 07:07:42,33.34685820665658,15753.033333333333,0.0021168531482819125,D42106023,0.6678818961003941,IN,0.32646631721333425,0.7229434914285534,0.4679863134183735,,normal,0,NA,0"
"E4_E1E5446F7342,T000023643,U003756,C0005830,M00736,Grocery,5411,421.76,INR,QR,2026-02-02 05:09:10,2026-01-31 17:17:42,850.5618518252957,2151.4666666666667,0.3953404740139884,D06232447,0.7359590592811484,IN,0.19725791354266126,0.4474791227137089,0.23413991736493422,,normal,0,NA,0"
"E4_B48C38E9D268,T000015880,U004162,C0006446,M00565,Coffee,5814,364.94,INR,POS,2026-01-01 19:48:10,2026-01-01 15:06:53,8006.945377410223,281.28333333333336,28.465765399337165,D00247589,0.5964345465727927,IN,0.16104896880329164,0.1723052914296444,0.47694414885101916,,normal,0,NA,0"
"E4_1A7850854B2C,T000097937,U004536,C0007010,M00530,Electronics,5732,8105.45,INR,QR,2026-03-07 06:24:55,2026-03-05 18:17:55,7445.2947667777225,2167.0,3.4357613136953034,D76378532,0.7819703346189496,IN,0.35157760972729946,0.6592955140967697,0.3829403465687262,,normal,0,NA,0"
"E4_31248CC4A5E8,T000088740,U002645,C0004108,M00130,Fuel,5541,2348.17,INR,POS,2026-02-01 19:22:31,2026-02-01 09:32:00,286.4757664039049,590.5166666666667,0.4851273174404983,D23335960,0.7477098498745957,IN,0.10762986424282014,0.28016996802956085,0.20145084807560987,,normal,0,NA,0"
"E4_EC4F5CBA2CE3,T000039323,U000060,C0000098,M00725,Coffee,5814,88.42,INR,ATM,2026-01-02 12:50:20,2026-01-02 04:55:20,114.06733395256197,475.0,0.24014175568960414,D61994208,0.7724939018939252,IN,0.2781752302236585,0.20058586990127183,0.16226942452972293,,normal,0,NA,0"
"E4_2957B37C2604,T000099867,U000122,C0000193,M00772,Travel,4511,47553.25,INR,QR,2026-01-21 07:54:28,2026-01-19 14:40:08,99.58255435275669,2474.3333333333335,0.04024621622770713,D87927540,0.7053013385219473,IN,0.26084701664707394,0.7066733317855395,0.3606001696380604,,normal,0,NA,0"
"E4_24B93B9EEF34,T000087942,U002745,C0004270,M00038,Grocery,5411,476.63,INR,POS,2026-02-08 07:33:18,2026-02-06 14:35:36,1166.5589212588818,2457.7,0.47465472647551854,D44877654,0.5236151348666921,IN,0.003088727261174609,0.28787625746956425,0.15721543314436312,,normal,0,NA,0"
"E4_E82FACF8BC25,T000028409,U000745,C0001174,M00487,Entertainment,7832,1869.46,INR,ATM,2026-02-07 07:51:03,2026-01-29 21:15:07,26.97720531214923,12155.933333333332,0.002219262361218601,D73347690,0.7777515403180324,AE,0.2861852120955861,0.260909670984133,0.23313527390248184,,normal,0,NA,0"
"E4_FF22FD62FDFE,T000082219,U000890,C0001402,M00244,Fuel,5541,1752.19,INR,ATM,2026-01-19 13:20:26,2026-01-05 10:06:16,7180.756754444929,20354.166666666668,0.3527905058478573,D32874867,0.7554720562765211,US,0.13996165539140626,0.0,0.09455331286859624,,normal,0,NA,0"
"E4_EAF6DBFDED53,T000040377,U001104,C0001730,M00360,Coffee,5814,307.83,INR,POS,2026-03-07 19:53:40,2026-03-06 13:42:16,285.0279619794444,1811.4,0.15735230317955415,D78997419,0.4695709108101114,US,0.028139525479586314,0.14212356718370225,0.13048930044953697,,normal,0,NA,0"
"E4_99270DBEADFA,T000070419,U003843,C0005965,M00052,Entertainment,7832,3030.87,INR,ATM,2026-01-08 06:54:24,2026-01-07 23:15:24,136.09688029238959,459.0,0.296507364471437,D57288722,0.5446829557533597,GB,0.15950285930810637,0.08076512199417843,0.17391705307648725,,normal,0,NA,0"
"E4_5DD38E5C266F,T000009881,U003653,C0005662,M00537,Pharmacy,5912,2502.93,INR,POS,2026-03-20 08:38:38,2026-03-16 08:59:11,7296.707822120219,5739.45,1.2713252702123408,D06252771,0.28795129240642287,IN,0.136838754349887,0.43551684260598755,0.4439444527773666,,normal,0,NA,0"
"E4_9D5F41A166A6,T000046505,U002412,C0003743,M00536,Dining,5812,1289.7,INR,POS,2026-01-19 11:34:56,2026-01-10 18:12:37,7.70585911497629,12562.316666666668,0.0006134106725253402,D67218834,0.3496793032322588,GB,0.18262475598408323,0.02093378720964742,0.12882271031889625,,normal,0,NA,0"
"E4_1E7F0B8ABD66,T000000371,U003943,C0006119,M00485,Fuel,5541,3879.8,INR,QR,2026-03-14 04:50:41,2026-03-11 08:59:36,25.18415102520549,4071.0833333333335,0.0061861055063653385,D90303928,0.3935125545040989,GB,0.24736734648708708,0.17557699266155408,0.18714061725227424,,normal,0,NA,0"
"E4_1790FCF43282,T000092072,U002010,C0003132,M00003,Dining,5812,914.67,INR,POS,2026-03-25 08:33:03,2026-03-19 20:53:38,1734.9875052595144,7899.416666666667,0.21963488931792613,D82870508,0.574634472174854,IN,0.1363674571365464,0.30026037196640454,0.22327858715682036,,normal,0,NA,0"
"E4_EF2065D0B187,T000045010,U000411,C0000654,M00177,Dining,5812,11.0,GBP,POS,2026-02-24 20:17:14,2026-02-18 15:04:10,1146.7568229154672,8953.066666666668,0.12808536623378214,D76289791,0.7055544308528713,IN,0.1750767713105171,0.08783146346970698,0.15736517391283472,,normal,0,NA,0"
"E4_6E343E68B970,T000058999,U003885,C0006030,M00167,Fashion,5651,4274.4,INR,POS,2026-02-14 09:34:44,2026-02-02 14:45:32,7293.307821896877,16969.2,0.42979679783943125,D71371477,0.71938285372146,IN,0.14812868594578765,0.4684345635635056,0.23083123904163097,,normal,0,NA,0"
"E4_3A74E0B4F0B1,T000040392,U000963,C0001521,M00042,Electronics,5732,28491.32,INR,QR,2026-01-20 11:03:36,2026-01-15 12:29:09,1753.4588949485233,7114.45,0.24646443434819604,D13794874,0.6234057240794214,GB,0.2920032753042948,0.7018728171982529,0.40102720466531483,,normal,0,NA,0"
"E4_F26B44F4D8A7,T000092150,U000023,C0000035,M00156,Electronics,5732,21649.91,INR,QR,2026-03-01 17:16:28,2026-02-27 14:11:51,7189.308419654018,3064.616666666667,2.345907890487886,D89510388,0.5147238478018574,SG,0.3268988362027739,0.3674860841126771,0.34884578950362904,,normal,0,NA,0"
"E4_7EA3437FE04E,T000111339,U003058,C0004770,M00616,Pharmacy,5912,431.78,INR,POS,2026-03-18 12:34:39,2026-03-16 09:39:38,6809.421777402107,3055.016666666667,2.2289311386415043,D19758738,0.9413924227195036,SG,0.2132175570363275,0.1492235005339787,0.1171527051550717,,normal,0,NA,0"
"E4_CABACCF77BF5,T000057300,U000349,C0000550,M00386,Coffee,5814,2.34,GBP,QR,2026-03-02 10:56:18,2026-02-28 21:35:37,15.74722999415574,2240.6833333333334,0.007027869471733656,D14507860,0.9770408283607033,DE,0.25739811414154107,0.4290050122179193,0.2660408551715025,,normal,0,NA,0"
"E4_713281BAF76B,T000101348,U003618,C0005607,M00454,Pharmacy,5912,2105.31,INR,QR,2026-03-17 06:16:16,2026-03-15 15:56:47,8169.963036775211,2299.483333333333,3.5529559698665114,D66678935,0.8104166198910899,IN,0.16501960842450056,0.3683128156346658,0.22250839483254453,,normal,0,NA,0"
"E4_0EA8CBED7228,T000117902,U000470,C0000748,M00006,Fashion,5651,5985.86,INR,POS,2026-02-02 14:28:08,2026-01-20 12:58:12,275.31127708758163,18809.933333333334,0.014636483405270705,D02848865,0.6879076523568943,GB,0.2808145256985453,0.1609897356966466,0.24079721603295,,normal,0,NA,0"
"E4_288F2C680248,T000045768,U000255,C0000399,M00584,Travel,4511,5797.76,INR,POS,2026-03-05 08:31:32,2026-03-03 18:19:15,7307.240529364462,2292.2833333333333,3.187756252949154,D39372567,0.5900011800087531,IN,0.19326305636650237,0.4309883719835553,0.3788686045875312,,normal,0,NA,0"
"E4_C61CFCB5DF51,T000073513,U004799,C0007418,M00115,Fuel,5541,24.69,GBP,QR,2026-01-28 19:50:59,2026-01-23 09:48:19,7202.5144402815695,7802.666666666667,0.9230837030436051,D89974932,0.7066696715999606,IN,0.35951293976990983,0.21574109101663624,0.1260745907403607,,normal,0,NA,0"
"E4_066484E3D105,T000118054,U004690,C0007255,M00611,Grocery,5411,2075.55,INR,POS,2026-02-19 17:24:45,2026-02-11 06:56:13,8030.389826685796,12148.533333333333,0.6610172278699593,D96479703,0.6478431157874505,IN,0.1529604878859382,0.45059268480089915,0.3603295880577386,,normal,0,NA,0"
"E4_AF4C0F6ACF4C,T000012409,U000359,C0000567,M00494,Electronics,5732,40649.55,INR,POS,2026-02-18 20:56:55,2026-02-13 09:38:04,7184.162357093559,7878.85,0.9118288020578585,D99541117,0.732312585141165,SG,0.396323001460211,0.4400507123821222,0.42595393878956733,,normal,0,NA,0"
"E4_088875FC8337,T000119168,U002878,C0004483,M00130,Fuel,5541,4040.47,INR,POS,2026-03-19 09:51:56,2026-03-09 19:46:18,6727.3273029132,13805.633333333333,0.4872885684041925,D04990578,0.6346393888430554,IN,0.10762986424282014,0.0,0.18702550027323114,,normal,0,NA,0"
"E4_26DB5E113341,T000006728,U002570,C0003994,M00590,Fuel,5541,2.26,GBP,POS,2026-01-14 11:48:17,2026-01-12 04:47:42,8171.8432975550795,3300.5833333333335,2.4758784954846607,D27796094,0.6375377172081652,IN,0.14159878004622226,0.057474597648083256,0.1144471273019588,,normal,0,NA,0"
"E4_CF1C92076C92,T000046267,U000317,C0000499,M00124,Fuel,5541,4694.53,INR,POS,2026-01-19 10:32:26,2026-01-11 00:12:25,292.0049030392172,12140.016666666666,0.024053089139571517,D61758853,0.8873442830969249,IN,0.3071751554067492,0.50820500032549,0.14727876711421903,,normal,0,NA,0"
"E4_1B9A83581403,T000026643,U000776,C0001227,M00253,Grocery,5411,6.35,GBP,POS,2026-01-07 09:25:38,2026-01-07 05:00:38,18.94665293871872,265.0,0.0714968035423348,D15042513,1.0,GB,0.06964982104182192,0.0,0.01252018186297372,,normal,0,NA,0"
"E4_F5BECC9BB6C1,T000066994,U002666,C0004143,M00783,Grocery,5411,1322.16,INR,POS,2026-03-18 16:40:41,2026-03-13 07:20:49,10.166725086849757,7759.866666666667,0.0013101674968878018,D59587218,0.6660947384070101,GB,0.01763499904750905,0.28581602140095713,0.21413031840402624,,normal,0,NA,0"
"E4_38D9846C3B63,T000076839,U001376,C0002144,M00559,Fuel,5541,26.08,GBP,POS,2026-03-06 20:48:48,2026-03-03 13:48:26,35.8887743049782,4740.366666666667,0.007570885720157695,D76814386,0.870285285210987,GB,0.08788919374969724,0.42391979866921464,0.24442121408745618,,normal,0,NA,0"
"E4_49A169CCD0B7,T000007249,U000460,C0000733,M00539,Electronics,5732,20909.83,INR,QR,2026-01-05 09:16:43,2026-01-05 01:17:43,17.495224501844177,479.0,0.03652447703934066,D05016862,0.6915967244824665,IN,0.3676678627843795,0.31373968657172285,0.22146671759669778,,normal,0,NA,0"
"E4_206BA9702092,T000008887,U002543,C0003952,M00251,Entertainment,7832,600.94,INR,POS,2026-03-26 17:02:33,2026-03-23 08:55:10,4.114984994804428,4807.383333333333,0.0008559718893794118,D22293016,0.6191108690738403,IN,0.2643858798358675,0.557963003382203,0.4504453471481042,,normal,0,NA,0"
"E4_C2F1738726F0,T000066391,U004952,C0007658,M00462,Travel,4511,28600.0,INR,POS,2026-02-01 11:13:52,2026-01-31 12:00:51,1755.3835287860707,1393.0166666666667,1.2601310313009444,D15144353,0.8430748530082942,IN,0.3063023753755454,0.6226873022468636,0.33921602766215425,,normal,0,NA,0"
"E4_BBC2E92DD9E0,T000119455,U000279,C0000437,M00561,Fuel,5541,15.86,GBP,ATM,2026-02-08 18:55:05,2026-02-01 19:51:38,1161.6340585661849,10023.45,0.11589163996091015,D16747049,0.8909979941576437,DE,0.18633379864402463,0.39412365974048946,0.2821924934489047,,normal,0,NA,0"
"E4_A150D94F3F92,T000047344,U001550,C0002418,M00751,Entertainment,7832,2754.04,INR,POS,2026-01-26 20:36:22,2026-01-18 23:22:21,7179.819966894609,11354.016666666666,0.6323594704571166,D52884614,0.6582788125824277,IN,0.29247958743327496,0.5193725494476137,0.3059538626944462,,normal,0,NA,0"
"E4_0AA2F61B68C6,T000030008,U001463,C0002277,M00752,ATM,6011,14642.59,INR,QR,2026-03-03 14:10:34,2026-03-03 14:01:31,6710.870460869637,9.05,741.5326476099046,D97515946,0.7396042004267802,IN,0.4661036708986893,0.4990607352276918,0.6371304080654128,,suspicious,0,NA,0"
"E4_A5C555B2DC66,T000005039,U003426,C0005324,M00052,Entertainment,7832,841.48,INR,ATM,2026-03-25 12:48:52,2026-03-25 08:54:51,7308.446236437743,234.01666666666668,31.230451832936726,D41910055,0.7469861522844056,GB,0.15950285930810637,0.3323274693294735,0.49567461037623173,,normal,0,NA,0"
"E4_312F284B9373,T000030561,U003615,C0005604,M00761,Grocery,5411,814.61,INR,QR,2026-03-07 08:27:02,2026-03-05 14:52:02,7348.770898938058,2495.0,2.9453991578910053,D10916348,0.5340315129494487,IN,0.057568672711357724,0.259578905670268,0.12288196668034422,,normal,0,NA,0"
"E4_D82503442F6A,T000066819,U004137,C0006407,M00355,Coffee,5814,97.73,INR,POS,2026-02-20 12:54:26,2026-02-18 02:04:00,1155.6129885485375,3530.4333333333334,0.327328936546563,D38884773,0.7466053405485353,IN,0.1035082633138314,0.44183485788254906,0.17653840497955692,,normal,0,NA,0"
